CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District,Date,Time,Year,Day,Month
6F,2100 EASTERN AVE,LARCENY,Other,M,39.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-30,9:36 PM,2023,30,May
3P,4100 PATTERSON AVE,ROBBERY,PERSONAL_WEAPONS,M,41.0,ASIAN,NORTHWEST,2023-05-31,4:50 AM,2023,31,May
7C,4100 BRENDAN AVE,AUTO THEFT,Other,U,38.0,OTHER,NORTHEAST,2023-05-31,3:28 AM,2023,31,May
6F,300 EAST ST,LARCENY,Other,M,54.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-30,5:20 PM,2023,30,May
6F,1000 FLEET ST,LARCENY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-31,1:28 AM,2023,31,May
4E,1500 N MILTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,23.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-30,3:15 PM,2023,30,May
3AF,2200 N WARWICK AVE,ROBBERY,FIREARM,M,59.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,10:51 AM,2023,30,May
3P,4100 PATTERSON AVE,ROBBERY,PERSONAL_WEAPONS,M,41.0,ASIAN,NORTHWEST,2023-05-31,4:50 AM,2023,31,May
4E,6900 GIST AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,19.0,WHITE,NORTHWEST,2023-05-30,6:20 AM,2023,30,May
4B,2400 W FRANKLIN ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,23.0,OTHER,WESTERN,2023-05-30,6:25 PM,2023,30,May
7C,300 WHITRIDGE AVE,AUTO THEFT,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-02,9:30 PM,2023,2,May
4E,3400 EASTERN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,42.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-02,9:00 PM,2023,2,May
6F,Unknown,LARCENY,Other,M,67.0,OTHER,NORTHWEST,2023-05-02,7:30 PM,2023,2,May
6J,2400 LINDEN AVE,LARCENY,Other,M,65.0,OTHER,CENTRAL,2023-05-03,12:45 AM,2023,3,May
5B,3900 Boston St,BURGLARY,Other,M,59.0,WHITE,SOUTHEAST,2023-05-02,8:00 PM,2023,2,May
5B,3900 Boston St,BURGLARY,Other,M,42.0,WHITE,SOUTHEAST,2023-05-02,8:00 PM,2023,2,May
7C,400 SANDERS ST,AUTO THEFT,Other,F,33.0,ASIAN,SOUTHERN,2023-05-02,11:30 PM,2023,2,May
4E,3900 FORDS LN,COMMON ASSAULT,PERSONAL_WEAPONS,M,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-03,4:20 AM,2023,3,May
4B,3900 FORDS LN,AGG. ASSAULT,PERSONAL_WEAPONS,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-03,4:20 AM,2023,3,May
4E,4400 LAPLATA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-03,4:00 AM,2023,3,May
4E,600 South President Street,COMMON ASSAULT,PERSONAL_WEAPONS,F,64.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-03,4:30 AM,2023,3,May
6D,1800 E NORTHERN PKWY,LARCENY FROM AUTO,Other,M,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,4:00 AM,2023,3,May
6J,2700 BERYL AVE,LARCENY,Other,F,25.0,OTHER,EASTERN,2023-05-03,5:00 AM,2023,3,May
4E,3800 E LOMBARD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,29.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-03,2:55 AM,2023,3,May
6D,4100 CURTIS AVE,LARCENY FROM AUTO,Other,M,50.0,WHITE,SOUTHERN,2023-05-03,12:00 AM,2023,3,May
6D,900 E FAYETTE ST,LARCENY FROM AUTO,Other,F,73.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-02,6:00 PM,2023,2,May
3JF,1600 E BELVEDERE AVE,ROBBERY,HANDGUN,F,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-02,4:00 PM,2023,2,May
4A,6900 REISTERSTOWN RD,AGG. ASSAULT,FIREARM,M,32.0,WHITE,NORTHWEST,2023-05-02,1:30 PM,2023,2,May
6F,3000 HARLEM AVE,LARCENY,PERSONAL_WEAPONS,F,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-22,5:30 PM,2023,22,April
5A,600 N HILTON ST,BURGLARY,PERSONAL_WEAPONS,M,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-23,1:30 AM,2023,23,April
7C,6200 PILGRIM RD,AUTO THEFT,Other,M,47.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,6:00 AM,2023,22,April
4E,1600 WILKENS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,WHITE,SOUTHERN,2023-04-22,7:35 PM,2023,22,April
3AF,400 N EAST AVE,ROBBERY,HANDGUN,M,47.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-22,7:35 PM,2023,22,April
7C,1300 PENTRIDGE RD,AUTO THEFT,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,7:20 PM,2023,22,April
5F,3700 FERNDALE AVE,BURGLARY,Other,M,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-22,10:45 PM,2023,22,April
6D,900 N MONROE ST,LARCENY FROM AUTO,Other,F,38.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-22,7:30 AM,2023,22,April
4E,4900 GOODNOW RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,44.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,7:43 AM,2023,22,April
4E,4900 GOODNOW RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,7:43 AM,2023,22,April
4D,1000 S CHARLES ST,AGG. ASSAULT,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-04-22,7:59 AM,2023,22,April
6D,3400 EASTERN AVE,LARCENY FROM AUTO,Other,M,36.0,OTHER,SOUTHEAST,2023-04-22,4:01 PM,2023,22,April
7C,2800 HOMEWOOD AVE,AUTO THEFT,Other,F,33.0,OTHER,NORTHEAST,2023-04-23,5:30 AM,2023,23,April
3AK,3200 St Paul Street,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,20.0,WHITE,NORTHERN,2023-04-23,2:20 AM,2023,23,April
6D,2100 W FAYETTE ST,LARCENY FROM AUTO,Other,M,69.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-23,1:30 AM,2023,23,April
4E,1700 CASADEL AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,48.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-22,9:30 PM,2023,22,April
6D,4100 MORRISON CT,LARCENY FROM AUTO,Other,M,61.0,WHITE,SOUTHERN,2023-05-12,9:00 PM,2023,12,May
6F,4200 YORK RD,LARCENY,Other,F,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-13,2:00 AM,2023,13,May
6J,1600 BURNWOOD RD,LARCENY,Other,F,78.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,11:00 PM,2023,12,May
4E,0 S GREENE ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,32.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-12,6:00 PM,2023,12,May
6J,3500 HELMSTETTER ST,LARCENY,Other,M,65.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-05-12,5:00 PM,2023,12,May
7C,700 WHITELOCK ST,AUTO THEFT,Other,M,39.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-13,3:00 AM,2023,13,May
4E,6400 PIONEER DR,COMMON ASSAULT,PERSONAL_WEAPONS,F,16.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,4:00 PM,2023,12,May
6J,1500 N CALVERT ST,LARCENY,Other,F,31.0,WHITE,CENTRAL,2023-05-12,9:00 PM,2023,12,May
4E,700 GOLD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,60.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-12,3:30 PM,2023,12,May
2A,3100 BANCROFT RD,RAPE,PERSONAL_WEAPONS,F,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-12,6:10 PM,2023,12,May
4E,1600 St Paul Street,COMMON ASSAULT,PERSONAL_WEAPONS,M,53.0,WHITE,CENTRAL,2023-05-12,6:00 PM,2023,12,May
4E,800 E PRESTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,39.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-12,6:40 PM,2023,12,May
4E,100 N EUTAW ST,COMMON ASSAULT,OTHER,M,24.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-12,6:40 PM,2023,12,May
7C,4000 CENTURY RD,AUTO THEFT,Other,M,26.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,9:00 PM,2023,12,May
6D,5000 DENVIEW WAY,LARCENY FROM AUTO,Other,M,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,9:45 AM,2023,12,May
5A,2900 E NORTHERN PKWY,BURGLARY,Other,M,36.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-12,8:00 AM,2023,12,May
6D,1200 DELLWOOD AVE,LARCENY FROM AUTO,Other,M,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-12,9:50 AM,2023,12,May
4E,2500 HARFORD RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,16.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-12,10:00 PM,2023,12,April
6D,300 GUSRYAN ST,LARCENY FROM AUTO,Other,M,61.0,WHITE,SOUTHEAST,2023-04-12,9:00 PM,2023,12,April
4E,300 W LEXINGTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,34.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-12,11:00 PM,2023,12,April
6F,5100 STAFFORD RD,LARCENY,Other,F,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-13,12:25 AM,2023,13,April
4B,5000 WINDSOR MILL RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,15.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-12,11:00 PM,2023,12,April
6F,1400 RIDGELY ST,LARCENY,Other,F,43.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-04-12,6:00 PM,2023,12,April
7C,5400 WHITWOOD RD,AUTO THEFT,Other,M,59.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,5:40 AM,2023,13,April
6D,5300 PLYMOUTH RD,LARCENY FROM AUTO,Other,M,53.0,WHITE,NORTHEAST,2023-04-13,12:30 AM,2023,13,April
7C,2500 GATEHOUSE DR,AUTO THEFT,Other,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,9:35 PM,2023,12,April
4E,3600 FORDS LN,COMMON ASSAULT,PERSONAL_WEAPONS,F,64.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-12,2:07 PM,2023,12,April
6D,4300 BERGER AVE,LARCENY FROM AUTO,Other,F,50.0,OTHER,NORTHEAST,2023-04-13,2:00 AM,2023,13,April
6J,200 S HIGHLAND AVE,LARCENY,Other,M,72.0,WHITE,SOUTHEAST,2023-04-13,2:00 AM,2023,13,April
7C,5200 ANTHONY AVE,AUTO THEFT,Other,F,24.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,3:00 AM,2023,13,April
6D,3800 FORRESTER AVE,LARCENY FROM AUTO,Other,M,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-13,3:00 AM,2023,13,April
7C,1300 PARK AVE,AUTO THEFT,Other,M,25.0,WHITE,CENTRAL,2023-04-13,1:00 AM,2023,13,April
6D,200 S REGESTER ST,LARCENY FROM AUTO,Other,F,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-12,9:15 PM,2023,12,April
4A,1200 KITMORE RD,AGG. ASSAULT,SHOTGUN,F,21.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-13,2:39 AM,2023,13,April
5F,4200 CONNECTICUT AVE,BURGLARY,Other,M,61.0,WHITE,SOUTHWEST,2023-06-09,8:30 AM,2023,9,June
6D,1500 GORSUCH AVE,LARCENY FROM AUTO,Other,M,41.0,WHITE,NORTHEAST,2023-06-09,6:30 PM,2023,9,June
3AO,800 ROUNDVIEW RD,ROBBERY,UNKNOWN,M,27.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-09,6:00 PM,2023,9,June
4E,5900 GLENNOR RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,13.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-09,5:00 PM,2023,9,June
4E,600 MOSHER ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,60.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,5:50 AM,2023,10,June
5F,800 CLINTWOOD CT,BURGLARY,Other,F,32.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-09,9:00 PM,2023,9,June
4B,3300 ANNAPOLIS RD,AGG. ASSAULT,BLUNT_OBJECT,M,38.0,WHITE,SOUTHERN,2023-06-10,5:45 AM,2023,10,June
7C,800 PARK AVE,AUTO THEFT,Other,M,49.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-10,1:00 AM,2023,10,June
7C,2300 St Paul Street,AUTO THEFT,Other,F,36.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-09,9:30 PM,2023,9,June
4C,800 N EUTAW ST,AGG. ASSAULT,OTHER,M,21.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-09,8:05 PM,2023,9,June
6F,2500 MARBOURNE AVE,LARCENY,Other,F,26.0,WHITE,SOUTHERN,2023-06-09,9:30 PM,2023,9,June
6F,5500 SUMMERFIELD AVE,LARCENY,Other,F,19.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-09,10:45 PM,2023,9,June
7C,3200 PELHAM AVE,AUTO THEFT,Other,M,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-10,2:00 AM,2023,10,June
7C,5000 GOODNOW RD,AUTO THEFT,Other,M,35.0,OTHER,NORTHEAST,2023-06-10,1:00 AM,2023,10,June
7C,3600 Fords Ln,AUTO THEFT,Other,M,67.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-10,5:30 AM,2023,10,June
6D,300 KANE ST,LARCENY FROM AUTO,Other,M,47.0,WHITE,SOUTHEAST,2023-06-09,10:00 PM,2023,9,June
6D,3600 LUCILLE AVE,LARCENY FROM AUTO,Other,F,53.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-10,12:00 AM,2023,10,June
4E,0 S ATHOL AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,67.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,6:15 PM,2023,30,May
4E,600 YALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,6:40 PM,2023,30,May
4E,600 YALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,24.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-30,6:40 PM,2023,30,May
5A,3400 SPRINGDALE AVE,BURGLARY,Other,U,38.0,OTHER,NORTHWEST,2023-05-31,12:00 AM,2023,31,May
7C,6200 MCCLEAN BLVD,AUTO THEFT,Other,M,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,5:00 PM,2023,30,May
7C,600 GLENOLDEN AVE,AUTO THEFT,Other,F,26.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-30,6:00 AM,2023,30,May
7C,4400 St Georges Avenue,AUTO THEFT,Other,U,38.0,OTHER,NORTHERN,2023-05-30,11:30 PM,2023,30,May
7C,1500 E COLD SPRING LN,AUTO THEFT,Other,M,24.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-30,6:00 AM,2023,30,May
6F,2900 DILLON ST,LARCENY,Other,M,59.0,WHITE,SOUTHEAST,2023-05-30,5:30 PM,2023,30,May
7C,1200 SILVERTHORNE RD,AUTO THEFT,Other,M,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-31,3:35 AM,2023,31,May
4E,1600 N DURHAM ST,COMMON ASSAULT,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-31,3:18 AM,2023,31,May
4E,1800 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,23.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-31,4:24 AM,2023,31,May
3AF,400 N GAY ST,ROBBERY,FIREARM,M,45.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-31,12:30 AM,2023,31,May
3AJF,5800 FALKIRK RD,ROBBERY - CARJACKING,PERSONAL_WEAPONS,M,34.0,ASIAN,NORTHEAST,2023-05-31,4:30 AM,2023,31,May
3P,4100 PATTERSON AVE,ROBBERY,PERSONAL_WEAPONS,M,36.0,ASIAN,NORTHWEST,2023-05-31,4:50 AM,2023,31,May
4A,2800 REISTERSTOWN RD,AGG. ASSAULT,FIREARM,M,21.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-30,11:55 PM,2023,30,May
4E,500 TUNBRIDGE RD,COMMON ASSAULT,Other,F,64.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-30,6:00 AM,2023,30,May
7C,700 S EAST AVE,AUTO THEFT,Other,F,26.0,WHITE,SOUTHEAST,2023-05-02,10:40 PM,2023,2,May
6J,6000 YORKWOOD RD,LARCENY,Other,M,47.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-03,3:30 AM,2023,3,May
6F,500 W UNIVERSITY PKWY,LARCENY,Other,F,38.0,ASIAN,NORTHERN,2023-05-03,4:45 AM,2023,3,May
6D,1800 JOHNSON ST,LARCENY FROM AUTO,Other,M,22.0,OTHER,SOUTHERN,2023-05-03,3:30 AM,2023,3,May
6G,2200 E MONUMENT ST,LARCENY,Other,U,38.0,OTHER,EASTERN,2023-05-02,11:20 PM,2023,2,May
6C,1500 RUSSELL ST,LARCENY,Other,U,38.0,OTHER,SOUTHERN,2023-05-02,6:30 AM,2023,2,May
3CF,3300 N EDGEWOOD ST,ROBBERY - COMMERCIAL,HANDGUN,U,38.0,OTHER,NORTHWEST,2023-05-02,10:30 PM,2023,2,May
5B,1900 WILKENS AVE,BURGLARY,Other,U,38.0,OTHER,SOUTHERN,2023-05-02,8:47 PM,2023,2,May
7C,1400 BATTERY AVE,AUTO THEFT,Other,U,38.0,OTHER,SOUTHERN,2023-05-03,12:00 AM,2023,3,May
5F,3100 E BALTIMORE ST,BURGLARY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-03,1:25 AM,2023,3,May
6C,100 S BROADWAY,LARCENY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-03,3:15 AM,2023,3,May
6C,2700 WASHINGTON BLVD,LARCENY,Other,U,38.0,OTHER,SOUTHWEST,2023-05-03,2:00 AM,2023,3,May
7C,900 DUNDALK AVE,AUTO THEFT,Other,U,38.0,OTHER,SOUTHEAST,2023-05-03,2:00 AM,2023,3,May
6J,900 DUNDALK AVE,LARCENY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-03,2:00 AM,2023,3,May
4C,0 W 25TH ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,M,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-02,7:30 AM,2023,2,May
3AF,5600 LOCH RAVEN BLVD,ROBBERY,HANDGUN,M,15.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-02,9:20 PM,2023,2,May
4E,1100 BRADDISH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-02,10:25 PM,2023,2,May
3GF,3300 N EDGEWOOD ST,ROBBERY,HANDGUN,M,34.0,OTHER,NORTHWEST,2023-05-02,10:30 PM,2023,2,May
5A,1800 N COLLINGTON AVE,BURGLARY,Other,M,38.0,OTHER,EASTERN,2023-05-03,12:00 AM,2023,3,May
7C,300 SCOTT ST,AUTO THEFT,Other,M,63.0,WHITE,SOUTHERN,2023-04-22,5:00 PM,2023,22,April
6D,2700 LIST AVE,LARCENY FROM AUTO,Other,M,44.0,WHITE,NORTHEAST,2023-04-22,9:00 PM,2023,22,April
7C,5600 HADDON AVE,AUTO THEFT,Other,F,61.0,OTHER,NORTHWEST,2023-04-23,3:05 AM,2023,23,April
3AJO,200 W FAYETTE ST,ROBBERY - CARJACKING,PERSONAL_WEAPONS,F,57.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-22,8:50 AM,2023,22,April
3AO,3800 BELAIR RD,ROBBERY,PERSONAL_WEAPONS,M,39.0,OTHER,NORTHEAST,2023-04-22,8:47 AM,2023,22,April
4E,1900 GREENMOUNT AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,47.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-22,9:30 AM,2023,22,April
4E,0 N ABINGTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,26.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-22,1:39 PM,2023,22,April
4E,5300 PEERLESS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,40.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-22,1:00 PM,2023,22,April
7C,3700 LYNDALE AVE,AUTO THEFT,Other,F,62.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-22,4:24 PM,2023,22,April
4E,1100 SOMERSET ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-04-23,3:40 AM,2023,23,April
6F,1300 DRUID HILL AVE,LARCENY,Other,M,18.0,WHITE,CENTRAL,2023-04-23,3:30 AM,2023,23,April
6D,5600 HADDON AVE,LARCENY FROM AUTO,Other,M,61.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-23,3:05 AM,2023,23,April
7C,2100 DRUID HILL AVE,AUTO THEFT,Other,F,24.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-22,7:00 PM,2023,22,April
6J,800 S CURLEY ST,LARCENY,Other,F,28.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-23,2:00 AM,2023,23,April
7C,3600 LYNDALE AVE,AUTO THEFT,Other,F,71.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-23,12:00 AM,2023,23,April
4B,Unknown,AGG. ASSAULT,BLUNT_OBJECT,F,34.0,WHITE,NORTHEAST,2023-04-23,2:30 AM,2023,23,April
4B,2900 ROCKROSE AVE,AGG. ASSAULT,BLUNT_OBJECT,M,37.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-22,9:00 AM,2023,22,April
4A,4800 NORWOOD AVE,AGG. ASSAULT,HANDGUN,F,22.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-12,6:50 PM,2023,12,May
